age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,was_contacted_before,never_contacted_before,previously_successful,has_any_loan,is_married,is_weekday_mon_thu,actual,predicted,propensity_score
33,admin.,married,high.school,no,yes,no,telephone,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,1,0,1,1,1,0,0,0.11746420339920532
47,technician,married,professional.course,unknown,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11731158046240595
25,student,single,high.school,no,unknown,unknown,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,1,0,0,0.11727550768394837
49,management,divorced,university.degree,unknown,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.11726933356484759
35,technician,married,professional.course,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11720948237928386
38,blue-collar,single,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.11719424306864346
41,blue-collar,single,high.school,no,yes,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.11709383598112996
60,retired,married,university.degree,unknown,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11703253820071562
39,admin.,married,high.school,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11697751652189488
40,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,1,0,1,1,1,0,0,0.11693220145563142
27,services,married,professional.course,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11690633737657674
37,services,single,high.school,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.11686747865711376
34,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,1,1,0,0,1,1,0,0,0.11686736974958656
47,housemaid,married,basic.4y,unknown,yes,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,1,1,0,0,0.11675611296956756
57,blue-collar,married,basic.4y,no,yes,yes,telephone,may,tue,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11672130924128821
36,technician,married,high.school,no,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,1,1,1,0,0,0.11664043686321919
36,admin.,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11636571701780943
28,admin.,married,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.1163106807430576
54,entrepreneur,married,basic.4y,unknown,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,1,0,0,0.11626571774418216
58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,0,1,0,0,0.11624384209103834
56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11622784739153431
56,retired,divorced,high.school,no,yes,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,0,1,0,0,0.1162040227473725
48,admin.,divorced,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0.11618603885379812
41,admin.,married,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11613503369824693
45,unknown,married,unknown,unknown,no,no,telephone,may,wed,13,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11607928913957942
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11607870049010457
41,management,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11604527705858059
42,admin.,married,unknown,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11600711441887611
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11584265508456269
35,housemaid,single,basic.4y,unknown,unknown,unknown,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1,1,0,0,0,1,0,0,0.11582541702136276
38,housemaid,divorced,high.school,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.11562434660765691
36,blue-collar,married,basic.6y,unknown,no,no,telephone,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,1,1,0,0,0.11561459128619787
35,admin.,married,high.school,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,0,0,0,0.11558673547214501
28,technician,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11554196021827584
59,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11549664985820816
32,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.11547580929606373
47,services,married,high.school,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11540936857785464
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,1,0,0.11496591777842627
38,management,married,basic.9y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,0,1,0,0.11484464867872785
47,self-employed,married,unknown,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,1,1,0,0,0.11476412827128897
34,blue-collar,married,basic.4y,no,no,yes,telephone,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,1,0,1,1,1,0,0,0.11474889547218671
36,technician,married,professional.course,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,1,1,0,0,0.11469442633866085
43,technician,married,professional.course,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11464042319962413
48,technician,married,basic.4y,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11462753728362784
38,management,married,unknown,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,1,1,0,0,0.11448292407593945
33,unemployed,divorced,professional.course,no,unknown,unknown,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,0,1,0,0,0.11442089979242168
33,management,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,1,1,0,0,0.11440919915199615
35,management,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11433146931546904
53,retired,married,high.school,unknown,no,no,telephone,may,tue,13,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11427503041231202
43,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.11423248369320296
28,technician,married,professional.course,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,1,1,0,0,0.11421687048774251
47,admin.,married,university.degree,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11378001996520312
53,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,1,0,1,0,0,0,0,0.11369745410401463
36,blue-collar,single,basic.4y,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.11366394749329135
33,technician,divorced,professional.course,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.11361689610496799
36,unemployed,single,basic.4y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0.11356186998796676
46,blue-collar,single,professional.course,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.11330496261214455
47,admin.,married,university.degree,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11310198141135565
40,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.11303894828479352
54,technician,married,university.degree,unknown,yes,no,telephone,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,1,0,1,1,0,0,0,0.11298640658871931
51,entrepreneur,married,basic.4y,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,0,0,0,0.1129370292066862
45,unknown,married,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.1127880572870189
54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11267508387482598
48,blue-collar,married,professional.course,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11266733272947281
35,blue-collar,married,professional.course,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11262810213176008
52,self-employed,married,university.degree,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11253815129582641
36,blue-collar,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11237523431241044
44,technician,married,high.school,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,1,1,0,0,0.11235718759808973
53,blue-collar,married,high.school,unknown,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,1,0,0,0.11226915080394004
27,technician,single,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,0,0,0,0.11194185717549943
37,blue-collar,married,professional.course,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11183764110650865
33,technician,divorced,professional.course,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.11178243393912395
33,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11171144342647807
34,technician,single,professional.course,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,1,0,0,0.11161216911963731
36,technician,married,professional.course,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,0,0,0,0.11153536673988683
38,management,married,unknown,no,no,no,telephone,may,thu,5,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1,1,0,0,1,1,0,0,0.11152252010846782
43,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11149995905617355
38,admin.,married,high.school,no,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,1,0,0,0.1114428857688888
58,admin.,married,basic.6y,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11139909185376821
49,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,1,1,0,0.11139355181567609
44,services,divorced,basic.9y,no,yes,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,0,1,0,0,0.11108182439934504
35,self-employed,married,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11106839512991737
29,technician,married,unknown,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11106494031035069
29,services,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11101297863173197
29,admin.,single,university.degree,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,1,0,0,0,1,0,0,0.11092558685257714
28,self-employed,married,professional.course,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11090643692155105
57,blue-collar,divorced,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,0,1,0,0,0.11083620595194567
36,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,21,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11079771646201982
45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,11,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,1,1,1,0,0,0.11069458777992654
52,services,married,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11069050311979024
42,management,married,unknown,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,0,0,0,0.11067890102112943
40,admin.,single,high.school,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.11064660864182337
29,technician,married,university.degree,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,1,1,0,0,0.11062398175508946
29,technician,married,professional.course,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11046896158275064
52,technician,divorced,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.11018107177667869
39,services,single,high.school,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,1,0,0,0.11018047166397058
45,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.1101717838963808
48,admin.,divorced,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.10994274395547722
38,technician,married,professional.course,no,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,1,1,1,0,0,0.10991408753458304
35,admin.,married,high.school,no,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.10961998343639417
27,admin.,divorced,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.10961142285920954
36,admin.,single,university.degree,no,yes,no,cellular,jul,thu,27,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,0,1,0,1,0,0,0.10934229156843202
46,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.10927560601665273
35,entrepreneur,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.10923823788817769
39,admin.,single,high.school,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,1,0,0,0,1,0,0,0.10904365820964516
39,admin.,single,high.school,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,1,0,0,0,1,0,0,0.10904365820964516
43,management,married,university.degree,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.10902086398821358
38,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.10900530670279107
36,admin.,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.10900034137859248
36,admin.,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.10900034137859248
31,admin.,married,university.degree,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.10899679893527983
57,unknown,married,unknown,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.10888007333088259
49,housemaid,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.10848214882523162
37,admin.,married,high.school,unknown,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.10846942091596751
36,blue-collar,married,unknown,unknown,no,no,telephone,may,thu,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,1,1,0,0,0.10830561153169739
34,services,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.10814887336286948
34,admin.,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.10809033614407902
60,technician,married,professional.course,unknown,no,no,telephone,jul,tue,15,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,1,1,0,0,0.1078554954517531
41,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,3,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,1,1,0,1,1,0,0,0,0.10779076218383109
32,admin.,married,university.degree,unknown,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,1,0,0,0.10773266977292861
32,technician,single,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.10771055296353983
39,admin.,divorced,basic.9y,no,no,no,telephone,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,1,0,0,0,1,0,0,0.10759672111777883
36,technician,single,university.degree,no,no,no,telephone,may,thu,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,1,0,0,0.1073567214577233
44,technician,divorced,basic.9y,unknown,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.10734612125009288
40,blue-collar,married,unknown,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.10728553632492273
33,management,married,university.degree,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.10721014197492629
57,services,married,high.school,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.10703942972156129
43,technician,single,professional.course,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0.1069437496020873
40,blue-collar,single,basic.4y,unknown,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,1,0,0,0.10667288940434064
57,retired,married,unknown,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.10652740504444931
46,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.10651601908020035
34,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,1,0,1,0,0,0,0,0.10631933415320512
54,technician,married,high.school,no,no,no,telephone,may,tue,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.10625209262376233
54,services,married,high.school,unknown,yes,no,cellular,jul,mon,33,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,1,0,1,1,1,0,0,0.10612594736252744
44,management,married,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.10609076874248999
36,self-employed,single,professional.course,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.10608064125312054
38,technician,married,university.degree,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.10593399663589434
40,technician,married,university.degree,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.1058786204100254
52,services,married,basic.9y,unknown,yes,no,cellular,nov,fri,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,1,1,0,1,1,0,0,0,0.10542190236165137
36,technician,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.10539902528589967
49,unknown,married,unknown,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.1053524323351407
58,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.1052885881112932
29,services,married,high.school,unknown,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,1,1,0,0,0.10528565575291463
49,admin.,married,high.school,no,no,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,1,0,0,0.10526947441891943
57,management,divorced,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.1051327172858022
45,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.10504120238860465
