age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,actual,predicted,propensity_score
31,admin.,single,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14874012799495565
44,entrepreneur,married,high.school,no,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0,0.1486388535503807
49,services,married,high.school,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.148532900301673
42,technician,married,university.degree,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.14844485277792557
38,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,41,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0,0.14843454578648443
58,admin.,married,university.degree,unknown,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0,0.14840112591784954
48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,6,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0,0.1483936147063946
35,admin.,divorced,high.school,no,no,yes,telephone,jun,mon,15,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0.14825737488765386
37,admin.,single,high.school,no,yes,no,telephone,jul,tue,34,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.1481536920560575
34,blue-collar,divorced,professional.course,no,no,no,telephone,jun,fri,23,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0.1481523786645518
31,admin.,single,university.degree,no,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0.1481184737481304
33,self-employed,married,university.degree,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14809154788678514
50,technician,married,professional.course,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.14808249529037126
48,services,married,high.school,unknown,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0.14803748660887725
42,blue-collar,married,unknown,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14803147966999267
31,self-employed,married,university.degree,no,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.1479706029046369
46,entrepreneur,married,university.degree,unknown,unknown,unknown,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0,0.14795544168101352
39,technician,married,basic.6y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14788591990936686
34,services,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14779806514141478
57,retired,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14777228773604592
29,admin.,married,university.degree,no,yes,no,telephone,jun,fri,16,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0.1477495102592634
29,admin.,single,university.degree,no,yes,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0.14767607958662146
52,technician,married,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14763449063087647
57,unknown,married,unknown,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0,0.14759881925509988
39,technician,married,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1475152497858147
45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14750354161371793
49,services,married,high.school,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14747042455044834
35,self-employed,married,university.degree,unknown,yes,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.14745838947820228
29,services,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14741922378652983
48,management,married,university.degree,no,yes,no,cellular,nov,mon,1,4,1,success,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.14740988344131728
41,management,married,unknown,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.14740058831373898
32,admin.,divorced,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1472751291811537
37,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1472597275052289
34,admin.,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14721493354040047
52,management,divorced,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.14716287222447264
39,services,married,high.school,no,yes,no,cellular,jul,thu,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0.14712936292678097
53,blue-collar,married,high.school,unknown,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14704138078689596
37,unemployed,married,professional.course,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14692434142496205
41,blue-collar,divorced,basic.6y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14691710180009013
45,unknown,married,unknown,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.14665701300031944
37,self-employed,married,high.school,no,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0.14648661161846102
46,admin.,married,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14640613889980225
48,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14632941850652592
25,student,single,high.school,no,yes,no,telephone,may,mon,9,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0.14632731455205567
42,blue-collar,married,unknown,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14629481904187322
22,blue-collar,single,basic.6y,unknown,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14616206686202793
52,management,married,university.degree,unknown,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14610502949081075
35,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1461006256722135
41,management,married,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.14603529949811883
35,student,single,university.degree,unknown,no,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14602462339053113
39,management,divorced,university.degree,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14591352049230463
58,retired,married,basic.4y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,0,0.14589275245646083
34,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0,0.14588685245896613
32,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0.145838883228571
47,housemaid,married,basic.4y,unknown,yes,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.14579229595565357
39,management,married,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14572879246243275
36,admin.,married,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14572602560699852
28,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14570351380370897
25,student,single,high.school,no,yes,no,telephone,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0.1456848095537599
34,self-employed,divorced,university.degree,no,yes,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0.14538048373142495
46,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.14529916616699537
46,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1451379358762777
36,admin.,single,university.degree,no,no,no,cellular,jul,thu,40,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0.14510580437583928
38,self-employed,married,basic.9y,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0.14505940331693032
49,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0,0.14495974897523356
54,services,married,unknown,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1448890618574288
33,technician,married,basic.9y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14483475006471458
40,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14482112759126486
50,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,20,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0,0.1446687871447834
33,admin.,divorced,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14462004291408442
40,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1446086298667242
51,admin.,married,university.degree,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14458737564289229
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1445527737567482
53,retired,divorced,high.school,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.14449821217779069
49,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1444980219670388
32,technician,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.14447102709314755
43,blue-collar,single,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14435814528155014
35,admin.,married,basic.9y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14433624689603267
30,services,married,high.school,unknown,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0,0.1442859722001236
50,housemaid,married,basic.9y,no,yes,no,cellular,aug,thu,12,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0.14427962533517658
60,admin.,married,university.degree,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1441380466999741
43,blue-collar,single,basic.4y,no,yes,no,telephone,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,0.14406377786319996
35,services,married,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.144015686053857
53,admin.,married,basic.9y,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14400111305714472
30,technician,married,high.school,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14384926215784227
53,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.14382141836830717
30,self-employed,single,university.degree,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0.14363184064643575
36,admin.,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14362214620316538
27,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14357535240607716
27,admin.,divorced,high.school,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14350447383541337
55,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0.14347762535622968
36,services,single,high.school,unknown,yes,no,cellular,may,tue,6,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,0.1434375148013127
56,services,married,basic.4y,unknown,yes,yes,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0,0.14338256339904581
30,technician,married,high.school,no,yes,no,telephone,may,thu,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.1432793143280756
33,services,single,basic.6y,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14320594013626112
58,management,married,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.14316511277208022
50,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14305563404075883
30,admin.,married,high.school,no,yes,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0,0.14304299295935663
34,blue-collar,divorced,professional.course,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14300680848133804
49,entrepreneur,married,basic.4y,unknown,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14294882897215613
44,blue-collar,married,high.school,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14270758567766056
33,technician,married,professional.course,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14269542963094795
44,services,divorced,basic.9y,no,yes,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.14264088219798862
39,admin.,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14264061557851293
40,technician,married,professional.course,no,no,no,telephone,may,thu,12,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.14257370227866223
33,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,0.14248966524389678
26,admin.,single,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14247231175537586
35,blue-collar,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14246115392779957
34,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14242629623327813
41,admin.,married,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14239243634846444
41,blue-collar,divorced,basic.6y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.142390744263694
35,services,married,high.school,unknown,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0.14228162390133298
36,admin.,married,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14215738051203125
42,entrepreneur,married,unknown,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14207178122549016
36,management,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.14205565187005192
35,admin.,married,high.school,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14189859918599684
34,services,married,high.school,no,no,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0.14164426261256285
34,blue-collar,single,basic.6y,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1416240949373683
28,admin.,married,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1416129623787511
32,technician,single,high.school,no,no,no,telephone,jul,wed,11,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0.14160497537747913
37,self-employed,married,professional.course,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14159228939549515
31,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14158969069856553
43,technician,single,professional.course,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14158565025392783
53,self-employed,married,basic.4y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.1415603478736871
36,services,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14153130393196103
57,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0.1413192254141281
24,services,single,basic.9y,no,yes,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0.1413155067335107
36,services,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14129574029091754
59,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14121977773610758
43,technician,married,professional.course,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1411342970468027
36,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14112645778851485
47,services,divorced,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.14112431192297262
35,admin.,single,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14105207940821374
35,admin.,single,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14105207940821374
27,technician,married,university.degree,no,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14103509176253345
35,management,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14102762480605677
56,retired,divorced,basic.4y,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.14101513304772717
41,housemaid,divorced,high.school,unknown,yes,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.14097448304588467
33,management,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.14092896876975197
24,unemployed,single,high.school,no,yes,no,telephone,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0.1408824665160733
50,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,17,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14087383869375456
43,services,married,high.school,unknown,no,yes,cellular,jul,wed,11,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0.14082973264312493
39,self-employed,married,basic.4y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14072271185215662
34,self-employed,married,university.degree,no,yes,yes,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1407001711556802
41,technician,single,professional.course,unknown,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0.14068833763805486
51,blue-collar,married,unknown,unknown,no,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14066785704635743
37,blue-collar,single,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.1406678148301357
57,blue-collar,divorced,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14065997868125574
37,services,married,high.school,unknown,yes,no,telephone,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0.14064663235106536
